"ediazj","1366751190000","-3.76976118","40.24546644","Parla","Un Bayern demoledor sentencia (a priori) a un Barcelona nulo..."
"xeniaorti_","1366753269000","","","Tarragona","A TOT SE LI DIU AMIC, EH EH EHHHHH JAJAJAJAJAJAJAJAJAJJAJAA"
"VictorH_SA","1366753272000","-92.89699866","18.01516702","Centro","Contundente 4-0. Se presagia el fin del Barcelona. Gracias Bayern."
"aydintrkgl","1366753273000","","","Türkiye","Barcelona aç telefonu Arjen Robben :))))))"
"lorenaigle","1366753273000","","","Barcelona","Boníssim! RT @NachoSanahuja Nou capítol de #Sanahujades. Avui especial Sant Jordi: http://t.co/q12p9yaynV"
"Beagomezr","1366753274000","","","Tarragona","@lws_arq NO HE DICHO ESO, AL MENOS NO HE PENSADO ESO."
"alejandrobrice3","1366753275000","-89.66104109","20.97623876","Mérida","Ay si ay si como gano el Bayern todos le van al Bayern pero cuando el Barça les daba un baile a todos los equipos le iban al Barcelona."
"Big_G_aroo","1366753276000","2.17609034","41.37934919","Barcelona","@egirl75 hasn't seemed to deter chaps. Very buzzing. Plus the Espanyol chaps are pleased."
"Pfe11350","1366753277000","2.71742082","42.88850243","Tuchan","Mon amoureuse ne m'aimes plus @dmsjulie j'ai fait quoi ?"
"stedja44","1366753278000","-1.5233064","55.11494102","Northumberland","@BenWTurnbull very honest account. Well done! Crazy tho that barcelona feel the need to play an unfit messi tho."
"andresfeliped22","1366753278000","-74.04714325","4.66470557","","Por qué el Barcelona perdió contra el bayern??? Por qué si es bayer, es bueno"
"monicalluc","1366753279000","2.19999248","41.40268738","Barcelona","@diosadel75 @dacamacas @elenita_80_ es tu musa!!!"
"CaroliinaaC","1366753279000","2.36215395","41.49839115","Premià de Dalt","@cladells gracies per dir-me interessada sutilment :) #etsmajo #pillaras"
"luizfernnando","1366753280000","","","Brasília","Ainda continuam as piadas com o Barcelona?"
"JosafatRdzRuiz","1366753281000","-100.960023","22.1579157","San Luis Potosí","el barcelona estiro la liga mucho hasta que se revento y ahora hay que reinventar el camino"
"cvelazco1181","1366753283000","2.0988042","41.3777867","Esplugues de Llobregat","@GTairy eh...ehh!! Bueno, de lo q te pierdes....jeje"
"BuhLopees","1366753284000","","","Bauru","acabei perdendo o jogo do barcelona :\"
"nachogarcia1973","1366753285000","2.1754062","41.4664396","Montcada i Reixac","Empieza el efectivament!!! #OleOle"
"CharliieBrowwn","1366753286000","","","Cuauhtémoc","Que perdio el Barcelona 4 - 0 contra el Bayern ? Me vale verga, siempre sere culé !! VISCA BARCA !!"
"sergio__beltran","1366753286000","","","Barcelona","Y del Dynamo de Dresden, un equipo grande."
"talalmomo","1366753287000","","","Barcelona","@raulcaneda 
And Mohammed Noor as well 👌👌"
"efe0709_11","1366753287000","30.7312784","36.8832605","Türkiye","Topla Oynama Oranı: Bayern Münih %36 - %64 Barcelona | Maç Sonucu: Bayern Münih 4-0 Barcelona"""
"AinnoaAxelsson","1366753287000","","","Barcelona","@Sombra_159 ho dubto"
"xtizon","1366753288000","-3.72733804","40.31683846","Getafe","#elgatoalagua si lo más grave en España es la bandera y no los millones de parados mal vamosPreocúpense de las personas y menos de catalunya"
"DB_walaza","1366753288000","12.50157","9.20042","","@kojoz17: FACT: Bradford beat Arsenal. Arsenal beat Bayern Munich. Bayern Munich beat Barcelona. Therefore Bradford are beta than Barcelona"
"annathirteen","1366753289000","2.48770544","41.68902742","Sant Celoni","Cáncer de Abidal, Cáncer de Tito, marcha de Pep, recaída de Abidal y Tito, lesiones y ahí: primeros en Liga, y en semifinales de Champions;)"
"sidharlozada","1366753289000","-68.0103594","10.1873519","","Que pasó @mendozamichell7  ya el barcelona no sirve Jeje"
"MarcHdezCocano","1366753290000","","","Barcelona","@kanciller Recomiendo ""La revolución divertida"" F. González Férriz."
"beeleen20","1366753291000","0.187692","41.9108983","Monzón","Naaaanuitt"
"justpolgb","1366753292000","","","Barcelona","Estaba calentito el sitio donde la puse, yo no, ya lo sabes.. @CrisDWhibley"
"_RubyAR16","1366753292000","","","Blanes","@AnaBP_19 hahahahhahhahaha yo lo hicee ya -.- cuando tenia 5 años contigoo en una ponchera hahahahah"
"Punshline","1366753293000","2.8903512","42.69374557","Perpignan","@Diaamooondz @_maliinaa caaaaaaaaaaaaaaille"
"Marta_m5","1366753296000","","","Gerona","A tí preciosa! &lt;333 @JeniTuty"
"Chalvo7","1366753296000","2.17725853","41.58743253","Palau-solità I Plegamans","Hoy el barça se a visto superado por un enorme bayern i no hemos dado buena imagen.Felicitar al bayern, se merece estar en la final."
"BrunoAlves_7","1366753299000","-46.7626383","-22.7024294","Amparo","Bayern nao tomou conhecimento do Barcelona, que dó hahahaha"
"elena_chola98","1366753300000","","","Murcia","hoy puede que el barcelona no halla estado a la altura a tenido un mal partido pero puede que la semana que viene  tenga un bueno y reviente"
"nainots","1366753302000","1.10457604","41.17531953","Reus","@roso6buch juga bé eh este barça... #animsroso #valors #festedelmalaga #person"
"SloBurn_","1366753306000","-118.32166719","33.93880564","Inglewood","“@jayblingz: ""@SloBurn_: If Barcelona can equalise 4-0 ill use egusi soup to drink corn flakes."" Looool”"
"Gagaislovely","1366753315000","2.17350464","41.38292666","Barcelona","@shurobtw por cuanto?"
"g7gama","1366753316000","2.18085906","41.44934112","Barcelona","Beyern München kommt nach vorn"
"manuuu1998","1366753316000","-0.7820604","37.8188665","España","@borjagomez10 algo.. Pero es facil, mi plan b y algo se me ha quedado."
"josematiaslopez","1366753317000","2.2229895","41.4513887","Badalona","@RubiRubio10 no todos los catalanes somos del barça, mejor poner putos cules y no catalanes"
"egustavoe","1366753318000","-69.3493482","10.0715912","","@DTVTotal @DIRECTVSports @giraltpablo Pablo el mejor programa de la tv..Barcelona ha mostrado el mejor juego de los últimos años,"
"Marcelonur_","1366753318000","","","Türkiye","@TweetKowboyu Neymiş Barcelona'yı ( Abartmaya GerekYok ) :)"
"elemasge","1366753318000","2.12510838","41.40211689","Barcelona","@cesc4official @1victorvaldes @DaniAlvesD2 @andresiniesta8 orgulloso de mi equipo!! En las victorias y en las derrotas. #championsleague"
"al3xry","1366753319000","-99.1642239","19.4284518","Cuauhtémoc","No celebro que haya perdido el #Barcelona , celebro la manera en que ganó el #bayernmunich #championsleague #fb"
"MyL0veWILFRE","1366753319000","","","Barcelona","Porque tu tu tu eres un ángel caído del cielo...  http://t.co/NjdMSvsito  #MeVuelvesLoco de @OfficialCHK ft, Crítika."
"entrance_tohell","1366753320000","2.0030113","41.5715281","Terrassa","Mañana me levanto a las 9 y vosotros no JAJJEJEJSUSJODJEIDJSIJIJbuenas noches."
"gemma_rius","1366753321000","2.2867635","41.5948873","Granollers","Vist des de darrere i amb vent, en Lleó és un cruasant. #polserescastelleres"
"andydepauli","1366753321000","","","Barcellona","@jkaiserun No sé, la manera excesiva de seguir la voz del megáfono no me gusta nada, me trae malos recuerdos"
"igoysajalah","1366753323000","108.46973625","-6.9411585","Karamatmulya","RT @IndoBayern: Bayern Munchen vs Barcelona 4-0 Hasil Liga Champion 2013 http://t.co/Q56Jrqiipx #SNews"
"AlMudhaffarHusn","1366753324000","47.826232","30.4945068","","Hardluck #Barcelona"
"alejandrobrice3","1366753326000","-89.66104123","20.97623893","Mérida","Si una vez Chivas le metió 4 al Barcelona el Bayern Múnich,¿Por qué no?"
"noechucheciya","1366753327000","2.1880892","41.3802424","Barcelona","Iros a la mierda merenges puf k rabia aber si mañAna os ba guay a vosotros siempre. Culeeeee&lt;3&lt;3&lt;3"
"Menchu2511","1366753327000","","","Barcelona","@JesusLopartte Para mi no :( jajaja"
"eloyweb","1366753332000","","","Barcelona","Le digo a la de atención al cliente de Amazon que he metido el móvil en agua y se me ha roto el altavoz y casi me manda a la mierda, oye."
"marcvalldosera","1366753334000","2.129673","41.4088643","Barcelona","Doble ""ok"" @AlbertF_8"
"Juan16_AC","1366753337000","2.1281734","41.3766635","Barcelona","@1902_RealMadrid que final? LOL LOL"
"DEaglesfield","1366753338000","-1.65881209","52.617946","Tamworth","A refreshing change seeing #Barcelona get dry-bummed."
"csieno","1366753338000","2.18716772","41.37979307","Barcellona","Crema catalana❤ @ Port-Vell Restorante http://t.co/2azzS7qUgA"
"erikam80","1366753339000","2.1140149","41.5524488","Sabadell","@solcharrua @tauro_cris @RosiPardal Jajajaja pero no hoy!"
"clarafeliu","1366753341000","2.16480017","41.39015524","Barcelona","Feliç Sant Jordi! #santjordiexperience #barcelona @ Rambla de Catalunya http://t.co/EfsXPTJCw9"
"MaarionCaron","1366753342000","","","France","Trop c'est trop, Abuse pas non plus #ConfessionsIntimes"
"Hnandovilla","1366753342000","-75.1317997","40.0375967","Philadelphia","Ya no hablemos de futbol,hablemos de sexo!,si vieron la.culiada que le hiceron al barcelona?"
"NeNeOuT","1366753346000","2.02162443","41.5679499","Terrassa","Despres de ""una mierda de partido"" vaig a riure #endavant @OscarAndreu http://t.co/fbKyucLjP0"
"pereviladrich","1366753349000","0.62656297","41.61457159","Lérida","FEELING. #Lleida #estelada #Catalunya #StJordi @ Carrer Major http://t.co/K97Cj7AF29"
"HRFLYNESS","1366753349000","5.66284","6.3239","","Its †ђξ fun of #UCL ""@DJ_GunnZ: Waow! Its fun to see Barcelona Loooose!"""
"tarifamanel","1366753350000","2.2462331","41.46669057","Badalona","@AngelesTrujillo yo si q tq!!!"
"palanka13","1366753350000","-8.8400398","41.911884","A Guarda","Ahora la culpa sera  de Platini de la derrota del Barcelona"
"Manoletealb","1366753352000","-70.75438528","7.07930043","","@DTVTotal se acabo la era del barcelona."
"sempreatempo","1366753352000","2.12646519","41.37486053","Barcelona","En fi. B Nit!😪💤"
"Punshline","1366753352000","2.8903957","42.69372877","Perpignan","@_Maliinaa @diaamooondz arrête de dire kirikou le petit poucet"
"enriquecolomer","1366753355000","","","Barcelona","Pa de #santjordi2013 #vivesantjordi"
"Raulinks","1366753356000","2.6617713","41.6157937","Calella","Sentir gent parlant de remuntada encara m.emprenya mes. Molt culers vale, cules burrus no."
"zampieribruno","1366753357000","","","Vargem Grande do Sul","@manoelbuttini legal perdeu mais qual é o time do cara que falou chupa barcelona ? só pq o time perdeu um jogo pro BAYERN vão falar chupa ?"
"KaiShawty_","1366753358000","-97.3537691","32.7894201","Fort Worth","""@Ariana_Soto21: @KaiShawty_ like barcelona? Nah lol"" biiiiiiitch -_____- lmao"
"cr_arjona","1366753358000","","","Torrelavit","@aleix4esteller Jajaja Aleix diga-li al Tito o al Roura que poden xutar a porta eh, que és gratis! A veure nosaltres demà..."
"EduuGrohl","1366753358000","","","Barcelona","veeeenga menos followeeeers yeah!"
"Johanameneses45","1366753359000","1.9302482","41.4142015","Corbera de Llobregat","@Johanameneses45 @willians_troya @Marita_Troya 
Haci soy yo!!! http://t.co/wuQACWfD7X"
"Bahrikalkan","1366753360000","30.53878498","37.77849844","Türkiye","Barcelona 3-0lık Beşiktaş yenilgisini bu akşam yenilerek kırdı ;)"
"Paaula_Alex","1366753362000","1.54141063","42.50947457","Escaldes-Engordany","@Monteirinho7  pues no listo, no es panchito y si, toy enganxada XD"
"viceproyect","1366753362000","","","Granada","Un barcelona derrotado, humillado y destrozado  por un gran Bayern Múnich, que ha demostrado su gran poderio físico. @ChampionsTVE"
"fuhrergul","1366753363000","-100.9934551","22.1525012","San Luis Potosí","La felicidad de ver caido a barcelona no tiene descripcion. Y mas derrotado por los teutones de fc bayern"
"omarpereiratw","1366753364000","-63.1880702","-17.7484504","Brasil","#BayernMunich #ChampionsLeague #Barcelona  http://t.co/JWfOfHUYWg"
"AirForceJoan","1366753367000","","","Sant Sadurní d'Anoia","@crackoviadeTV3 Aneu preparant la canço de ... Li fotarem cinc gols al Bayern, o no cal?"
"CemmCingoz","1366753367000","2.14559426","41.40218053","Barcelona","@ihsanhizmen farkındayım,şanssızlığımı gittiğim yere taşıyorum :)"
"andreaa_2906","1366753368000","","","Barcelona","@Diegome97 eiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii, BLUE JEANS*"
"Big_G_aroo","1366753369000","2.16752206","41.38922038","Barcelona","Tube mice... #FeralBaskets"
"JansetChek","1366753370000","-0.19406045","51.51509209","Westminster","HAHAHAHAHAHAHAHAHAHAHA #FCB #Barcelona #BayernMunich http://t.co/R5C7aMIgmk"
"oguzhanalp","1366753370000","","","Türkiye","sende mi Barcelona ....."
"AlexandraJonson","1366753371000","","","Barcelona","Last thing.. Lionel Messi shouldn't have played this game.. he isn't fit!"
"alejotroiano","1366753371000","-57.5780697","-38.0251171","","@emidant como las dos manos del barcelona en el área igual a penales!!!"
"rRamirez8","1366753375000","2.1837199","41.4445586","Barcelona","@Actitud_Cule no, mejor que lo haga rosell que se lo está cargando. Primero fue pep. Que la siga liando"
"coffee_Luwak","1366753376000","","","Kota Surabaya","Barcelona Bantalan kelopo , Real Bantalan Empuk mari iki haha RT @masfaisal"
"AzadRecep","1366753377000","29.0758251","40.1820086","Türkiye","Bayern barcelona yı kova gibi deldi :-)"
"Raulin_martinez","1366753378000","","","Torrent","Pues nada se les a ido la champions y me alegro :)"
"zhorchaibi","1366753379000","3.3432251","36.74545187","Espagne","لا أعرف أين أنا و لا ماذا أفعل !!!!!يا ربي نورلي طريقي"
"malbaroma","1366753380000","2.1553227","41.3735972","Barcelona","@tonifreixa Dimiteix i no tornis"
"JDRUOT","1366753382000","2.90546564","42.73714347","Pia","Je tweet parce que je suis pédé."
"MohannadAkmal","1366753384000","29.9553014","31.2344179","","Bayern X Barcelona +18 #rape"
"aierim20","1366753383000","2.2142214","41.4142178","Barcelona","Felicidades al Bayern, un partidazo"
"mi6alone","1366753385000","2.0149996","41.5812992","Terrassa","@albertarranz lo de Alba ya lo sabíamos cuando lo fichamos y lo de Alexis es tema para Iker Giménez!  #muydelguaje"
"RainCheung","1366753387000","11.62466168","48.21878263","Allianz-Arena","Hore barca kalah (@ Allianz Arena for Bayern Munich vs Barcelona w/ 69 others) http://t.co/eBgJ9Iecgq"
"ROS1943","1366753388000","2.1271758","41.37801013","Barcelona","@ElCascabelGato se ha cambiado de sexo M.A.Rguez¿? cada tiene mas voz de mujer"
"tonyomn13","1366753390000","0.8030012","41.13225445","Marçà","@tonyomn13 @joanbp84 @torne @julibarcelo"
"NadiaWilliams18","1366753391000","2.17857255","41.394285","Barcelona","@Opoo832 sure! See ya 2morrow then"
"DrayDictator","1366753392000","","","Barcelona","Ninguno merece más mérito que el otro. Yo les amo a los dos pero si me dan a elegir, siempre elegiré a HeeChul y esto es así xD"
"Gagaislovely","1366753393000","2.17350182","41.382914","Barcelona","@shurobtw oooogh!! Yooooo quierooo!"
"ICMunuera","1366753393000","0.61346382","41.62632291","Lérida","Por cierto, para los iluminados, el Madrid también ganó al Barça 1-3 en el Camp nou dando un baño y pudieron ser más de 3."
"mjalawadhi","1366753396000","2.17393059","41.38298141","Barcelona","😂😂😂😂😂😂😜😝 #الانستقرام #انستقرام #السعوديه   #الامارات #البحرين #الكويت #جميل #صور #دبي #قطر #الصور… http://t.co/ElpOURHRYR"
"Manoletealb","1366753396000","-70.75438528","7.07930043","","@DIRECTVSports se acabo la era del barcelona."
"DylanLevii","1366753397000","-82.96131944","39.33473891","Chillicothe","Barcelona 😏 http://t.co/5WjYqOs7GK"
"angeeel5","1366753400000","2.2378759","41.4617949","Badalona","A la ducha!"
"juanjititoazul","1366753400000","-87.5405491","41.7173578","Chicago","@futpicante es algo inesperado por la filosofía del Barcelona, vimos qué es vulnerable. El parado defensivo del Bayer y la ofensiva de Diez."
"SocLliure_","1366753400000","","","Barcelone","@zapatazoo Non tranquil j'ai passé une bonne bonne soirée, le Bayern ils sont vraiment trop fort, rien à dire !"
"AleixMartinez2","1366753403000","1.89228762","41.54370132","Olesa de Montserrat","@aleeeix24 no val de re parlar malament de guardiola avui... Busquets, pedro, pique... Hi aposta ell. No comparem guardiola amb ningú.."
"skyrimZ10","1366753406000","2.17491436","41.38089287","Barcelona","I'm at Maoz (Barcelona) http://t.co/XdENmuVJo3"
"danimartinsergi","1366753408000","","","Barcelona","Hoy quiero aprender eso que nunca que permitio en la vida.. &lt;3"
"silvia_fj","1366753408000","","","Sant Joan Despí","@Usahime_chan pero cuando presentas lo de desarrollo?"
"Fernando__1994","1366753409000","-5.9647263","37.4040592","Sevilla","Vamos a acostarnos despues de haberle pegado el bayern un repaso al barcelona y yo otro a PM :) #meadaPM"
"amalia1148","1366753412000","1.1168537","41.1513025","Reus","@andujar46 JAJAJAJAJAJAJA :')"
"RosaBrasilia","1366753412000","-47.88659795","-15.77966019","Brasília","@Bibianabs será sim.. E na linda Barcelona. Os catalãos ( ou catalōes) vão morrer 😳😳😳!!"
"flowortellado","1366753414000","-55.88962375","-27.3605235","Rio Grande do Sul","Que mal perdió Barcelona :("
"csieno","1366753417000","2.17666601","41.38222384","Barcellona","Ho appena pubblicato una foto @ Barri Gòtic http://t.co/zfFwtPFvtR"
"PatzKaegi","1366753418000","2.12323073","41.35646448","Hospitalet de Llobregat","Nice &amp; quiet private #jacuzzi 😍 #Hotel #VIP #Barcelona #Spain #Travel #Trip #Instalike #Instagood… http://t.co/dZPVBqq8NB"
"sfkygmrkcr","1366753419000","","","Türkiye","-Alp Er Tunga öldü mü? 
-Öldü. 
-Barcelona yenildi mi? 
-Yenildi. 
-Kaç kaç? 
-4-0 
-İmdi yürek yırtılur..."
"RubiTrivino","1366753419000","2.2126151","41.416703","Barcelona","@claraserra cuando quieres siii jaaja #contodoelcariñodelmundo"
"wolvessoccer01","1366753419000","-79.07474","43.83409","Durham","Hey Barcelona, 65% possession is cool and all but you may want to have a strke on goal. Just sayin' @DundeStu @thekneeguy @sportsactivated"
"Sandra_494","1366753420000","","","Tarragona","necesitas una distraccion"
"akuari76","1366753420000","0.8885719","41.6417413","Mollerussa","@ernestfolch el que menys importa ara son els PUTOS boixos nois, va home va."
"victorianocorde","1366753420000","","","Chile","barcelona ya no es el equipo de hace 2 años"
"tsiraart","1366753422000","","","Catalonia","Bahsedilen ""barış süreci"" Suriye'nin işgalini hızlandırmak ve PKK'nin tasfiyesini sağlamak içindir. Sonrası gayet belirgin..."
"elinebreda","1366753423000","2.14928234","41.39313207","Barcelona","El més positiu de tot plegat és que demà al matí serem productius. Apa, #bonanit"
"Belen__21","1366753425000","1.5304424","41.2199537","El Vendrell","Feliiiiz!! Y cansada... tengo ganas de llegar a mi camita y dormir"
"andemevas","1366753425000","2.42779065","41.54823578","Mataró","Lluis Canut ""No eren penals, les mans estaven pegades al cos"" jajajajajajaj que grandes eres!! No tendrias que morir nunca!!!"
"javiergiaco","1366753426000","2.1820321","41.41129148","Barcelona","@Annie_cherrie :)"
"evaadlpz","1366753431000","2.1594713","41.43146234","Barcelona","@Paaooomi jajajajja que vaa solo 3 jajajajajja nos hemos acordado mucho de tii!! Espero que no falles el jueves #missyoualot"
"Ecce_H","1366753432000","2.16230324","41.38635353","Barcelona","@Man_ena_ bailalo (?)"
"LAPdirectioner","1366753432000","2.203331","41.5477785","Mollet del Vallès","Os digo una cosa que veo venir. En unos años el prototipo de ""chica perfecta"" será quien escuche música en ingles, tenga idolos, lea..."
"GinaValls","1366753432000","2.17074906","41.43952985","Barcelona","“@ingrid_guardia: @GinaValls vaale zorracachorra ajajajajaaj” buuf tan brutal leer eso en un libro de crios.."
"JuddGomez","1366753433000","2.1633508","41.434461","Barcelona","Boh me encanta"
"Merleal91","1366753436000","12.61319","41.91478","Roma","Fitore, barazim apo humbje une do te jem gjithmone me ty! I &lt;3 FC Barcelona"
"MedicenAlfre","1366753436000","","","Barcelona","@DaniiSuarez12 la de negro es yoselln doy 69797779 millones y apuesto que es ella :$"
"jjuulliiyyaam","1366753436000","","","Turkey","bayern barcelona'yi 4 goal ile rezil etmis !"
"aierim20","1366753437000","2.2141935","41.4142198","Barcelona","Felicidades al Bayern, un partidazo. Todo hay que decirlo"
"eugprax","1366753437000","2.16046679","41.40887248","Barcelona","@JessHech feliç Sant Jordi! Aquesta flor es per tu :) http://t.co/J0RPqtG0xS"
"albertmarch","1366753438000","","","Barcelona","En la victòria i en la derrota som i serem #somiserem #fb"
"nachogarcia1973","1366753439000","2.1770267","41.4646158","Montcada i Reixac","Las caritas del Efectivament no son de tertulia... son de velatorio!!! #CavernaATope #TelePubica #RetalladesEnTv3Ya #esport3"
"greybadger1261","1366753439000","-3.19886793","51.53878391","Cardiff","“@ParkerMUFC: Last team to beat Barcelona 4-0 in the Champions League were Dyanmo Kyiv in November 1997 (Group Stages) apparently."
"Faloochi","1366753441000","-74.16576116","40.57397275","Staten Island","Barcelona got RAPED!! #haha"
"LAPdirectioner","1366753441000","2.203331","41.5477785","Mollet del Vallès","Lo veo venir. Os lo digo en serio."
"zavi95","1366753442000","","","Gerona","valla dia mas cnsado"
"tooubs","1366753442000","2.42243796","42.61448172","Prades","#ondar nul"
"Anniaa_10","1366753443000","1.2541691","41.2864715","Valls","@penisseta jajajajaajajaj mua!&lt;3"
"_kily","1366753447000","-58.3470588","-34.8173089","","Mmmmm que mal se te ve #Barcelona pero es el barsa B="
"AlejaMCh","1366753447000","","","Guissona","Putting my defenses up, 'cuz i don't wanna fall in love, if i ever did that.. @ddl"
"LoganPastore","1366753449000","2.09850854","41.42300901","Barcelone","Bande de mytho."
"cr_arjona","1366753452000","","","Torrelavit","@joansg9 Jajaja que mito juanillo!! muy bestia el Bayern."
"Jeremyy1995bcn","1366753452000","2.1755456","41.4401442","Barcelona","#GranHotel30 pero, ¿cuando acaba la temporada?"
"_joaoleao_","1366753454000","","","São Paulo","Barcelona deixou eles ganharem, no Camp Nou os cara vão ver"
"x_luka","1366753456000","2.09845043","41.37104398","Esplugues de Llobregat","Al final, mi mama y yo hemos recibido bastantes rosas! 😊 No nos podemos quejar! 😄🌹📚 http://t.co/ZlujttTAZM"
"aljomeiah","1366753458000","43.9743513","26.0773387","","Bayern did it and crush Barcelona"
"AlexandraJonson","1366753458000","","","Barcelona","@JordiPascualP best thing would be, sandro leave! Oscar Garcia come as coach (if tito can't) force valdés to stay"
"miriiaam_crazy","1366753458000","2.2970239","41.6149566","Granollers","@looscojones voy a potar el gazpacho que me he bebido para cenar. Gracias por ahorrarme tener que meterme los dedos para hacerlo. Muy amable"
"dumzz_felix","1366753459000","0.0","0.0","","Barcelona s js club nt god of football"
"josematiaslopez","1366753461000","2.2229177","41.4513862","Badalona","#puntopelota van dos alemanes, un frances y un holandes, ¿lo pillais? Pues la defensa del barça tampoco"
"Ale_Villamur","1366753461000","2.0183141","41.3988176","Molins de Rei","Esas miraditas !!! #GranHotel30"
"NadineVanLoock","1366753462000","2.4807699","41.5739257","Sant Andreu de Llavaneres","Moltes gràcies per la foto! Ens has alegrat la tarda! @DanielSicart http://t.co/lWygXIoqxw"
"BokeRocky","1366753462000","2.2096948","41.4225723","Barcelona","Que calladitos han estado los cules esta noche no? Jajajaja"
"Menchu2511","1366753465000","","","Barcelona","@JesusLopartte Pues entonces: Buenas nocheeeeeeees:)"
"JoseMiguelNieto","1366753465000","2.29633331","41.63349915","Les Franqueses del Vallès","Cómo me gusta Sant Jordi! Gracias @AroaSC! #SantJordi2013 #Libros #Rosas #Catalunya #Traditions #books… http://t.co/TB8XkoQOut"
"gemma_rius","1366753466000","2.2867499","41.594876","Granollers","Crec que té la regla. #polserescastelleres"
"Aujan93","1366753467000","","","New York","Adiós Barcelona."
"IsabelBenavids","1366753467000","2.7758","41.668809","Blanes","❤❤😱Ohh! Me encantan estas #uñas!!!!!!!!❤❤ @ Oficina Isabelbenavides.es http://t.co/gYNM9jAV9q"
"trendinaliaBCN","1366753469000","2.17","41.3857","Barcelona","Sabies que 'Miami' es va mantenir dilluns 22 durant 4 hores a Barcelona com a Trending Topic? http://t.co/JQW8juowVK"
"neniii77","1366753470000","-70.6517009","-33.5621313","Chile","Viendo la repeticion de la vola de raja por parte del bayer a el barcelona... #Pobrecules LOL"
"LarryVG1703","1366753471000","-74.84995841","11.01923842","","@juankir_rueda Aja cobarde porque borraste todos los tweets? Tanta vergüenza te dio que se culearan al Barcelona?"
"nachozamarra","1366753472000","-3.8011252","40.2905183","Fuenlabrada","Alemania ens roba. Visca Catalunya!"
"PrincesoLeaks","1366753473000","-106.41182466","23.24013777","Mazatlán","Esos del Barcelona no tienen nada para tuitear ahora?"
"mona0rus","1366753476000","","","Olot","@angomez79 @SChecoPerez leete si sabes toda la presnsa española y veras ue la FIA  a pedido a los comisarios que sean mas benevolentes este"
"abaigol22","1366753477000","2.18305421","41.40125362","Barcelona","@GonzaloMuries coño es verdad que tonto estiy ajaja :p ala me voy a sobar qe no me entero"
"EduVieiraa","1366753478000","-51.94182838","-23.38360465","Maringá","O que foi aquilo na Alemanha?? Isso não e nunca foi normal. Barcelona levar 4x0"
"Gagaislovely","1366753479000","2.17347365","41.38292256","Barcelona","@shurobtw si! Aver dices que la vendes por 45 no?"
"Menchu2511","1366753480000","","","Barcelona","""Las cosas son así,se trata de seguir."""
"CortesMelero","1366753481000","3.0129383","36.7528767","España","Cuanto más lejos estoy más aragonés me siento.  Entalto Aragón!"
"TomasOrtiz6","1366753483000","-83.01366591","40.00550701","Columbus","What makes Barcelona a great team is that even in dark times like these, they still keep their heads up high. #viscaBarca #congratsbayern"
"Punshline","1366753485000","2.89038158","42.69374827","Perpignan","Le réal Madrid va tout péter bande de zoulette"
"oriol34","1366753486000","2.1335216","41.3675241","Barcelona","Per aquest Sant Jordi m'han regalat el llibre del gran Josef Ajram. Amb ganes de devorar-lo!! #santjordi2013"
"Beagomezr","1366753487000","","","Tarragona","A ESTAS HORAS MI TL ESTÁ REPLETO DE GENTE QUE DICE QUE SE VA A DORMIR, Y YO ESTOY DESEANDO CRUZARMELES PARA MATAR A TODOS."
"clarafeliu","1366753487000","2.16480017","41.39015524","Barcelona","El Drac! #santjordiexperience #barcelona #santjordi @ Rambla de Catalunya http://t.co/Gynt8P8xvP"
"xaviersarda_mes","1366753488000","2.2320693","41.85155324","Tona","@xbardolet @tv3cat ni la 'volta'"
"Djduke","1366753489000","1.74562281","41.23030577","Sant Pere de Ribes","@LG_ES un móvil que se actualice."
"FakhrezaAlhasni","1366753489000","117.164821","0.863452","East Borneo","Selamat ya Barcelona.. :* hahahha =))"
"TomLengy93","1366753489000","-0.24267864","51.36740546","Sutton","Haha Barcelona, 4-0 ⚽"
"romerozurda","1366753489000","2.0903209","41.5662506","Sabadell","@joselazaro23 @cmsilva10 @DaniMuela ola loko que aseee??? Gozamiento maximooooo!!"
"viceproyect","1366753489000","","","Granada","Messi tiene fiebre y contagia al barcelona @ChampionsTVE"
"xikipuertas6","1366753491000","2.16963","41.4283","Barcelona","@jorgesie7e jajajajaja ya lo entiendo tio, es normal que no puedas con ""estos equipos"" pero un día tenia que pasar, iban confiados...."
"xpgxavier","1366753492000","1.7426391","41.2861416","Canyelles","@evgaro @Comptecat @gaab75 coincideixo,cada dia a més catalans,espanyols i gent d'arreu de Catalunya ens interessa menys espanya.."
"methuselacoolfm","1366753492000","3.24950479","6.53996346","","""@Deif_CFC: Guardiola has proved that not everyone can manage Barcelona."" TRUE WORDS"
"Safo_9999","1366753492000","2.81970978","41.97799673","Girona","Gran Sant Jordi amb tothom però també amb vosaltres! Grans! &lt;3 @ Girona http://t.co/1JLcW5dxNZ"
"moreta_ngel","1366753494000","2.0490321","41.3851837","Sant Feliu de Llobregat","@romeo1186 Bueno saludos hermano. Suerte mañana y ud sabe, esto lo bueno del deporte!!! Ya esta por hoy!! A dormir!!"
"GnaySefa","1366753495000","","","Türkiye","Barcelona 4 gol hala ask acısı cekiyorlar. Manyak mıdır nedir bunlar o.O"
"manuuu1998","1366753498000","-0.7820604","37.8188665","España","@borjagomez10 miralo no me seas cabezon, si no es nada es 1 pagina de teoria"
